source	target	source_node_type	target_node_type
MCTs19	GH73	MCT	GH
MCTs19	GH76	MCT	GH
MCTs19	GH77	MCT	GH
MCTs19	GH78	MCT	GH
MCTs19	GH84	MCT	GH
MCTs19	GH85	MCT	GH
MCTs19	GH88	MCT	GH
MCTs19	GH89	MCT	GH
MCTs19	GH9	MCT	GH
MCTs19	GH92	MCT	GH
MCTs19	GH93	MCT	GH
MCTs19	GH94	MCT	GH
MCTs19	GH95	MCT	GH
MCTs19	GH97	MCT	GH
MCTs19	GH99	MCT	GH
MCTs19	GT1	MCT	GT
MCTs19	GT10	MCT	GT
MCTs19	GT101	MCT	GT
MCTs19	GT19	MCT	GT
MCTs19	GT2	MCT	GT
MCTs19	GT20	MCT	GT
MCTs19	GT23	MCT	GT
MCTs19	GT26	MCT	GT
MCTs19	GT27	MCT	GT
MCTs19	GT28	MCT	GT
MCTs19	GT3	MCT	GT
MCTs19	GT30	MCT	GT
MCTs19	GT32	MCT	GT
MCTs19	GT35	MCT	GT
MCTs19	GT4	MCT	GT
MCTs19	GT5	MCT	GT
MCTs19	GT51	MCT	GT
MCTs19	GT83	MCT	GT
MCTs19	GT87	MCT	GT
MCTs19	GT9	MCT	GT
MCTs19	GT94	MCT	GT
MCTs19	PL1	MCT	PL
MCTs19	PL11	MCT	PL
MCTs19	PL12	MCT	PL
MCTs19	PL13	MCT	PL
MCTs19	PL15	MCT	PL
MCTs19	PL17	MCT	PL
MCTs19	PL22	MCT	PL
MCTs19	PL26	MCT	PL
MCTs19	PL6	MCT	PL
MCTs19	PL8	MCT	PL
MCTs19	PL9	MCT	PL
MCTs32	CBM12	MCT	CBM
MCTs32	CBM13	MCT	CBM
MCTs32	CBM16	MCT	CBM
MCTs32	CBM20	MCT	CBM
MCTs32	CBM22	MCT	CBM
MCTs32	CBM26	MCT	CBM
MCTs32	CBM30	MCT	CBM
MCTs32	CBM32	MCT	CBM
MCTs32	CBM34	MCT	CBM
MCTs32	CBM35	MCT	CBM
MCTs32	CBM37	MCT	CBM
MCTs32	CBM4	MCT	CBM
MCTs32	CBM44	MCT	CBM
MCTs32	CBM48	MCT	CBM
MCTs32	CBM50	MCT	CBM
MCTs32	CBM54	MCT	CBM
MCTs32	CBM57	MCT	CBM
MCTs32	CBM58	MCT	CBM
MCTs32	CBM6	MCT	CBM
MCTs32	CBM61	MCT	CBM
MCTs32	CBM62	MCT	CBM
MCTs32	CBM66	MCT	CBM
MCTs32	CBM67	MCT	CBM
MCTs32	CBM69	MCT	CBM
MCTs32	CBM9	MCT	CBM
MCTs32	AA6	MCT	AA
MCTs32	CE1	MCT	CE
MCTs32	CE10	MCT	CE
MCTs32	CE11	MCT	CE
MCTs32	CE12	MCT	CE
MCTs32	CE14	MCT	CE
MCTs32	CE15	MCT	CE
MCTs32	CE2	MCT	CE
MCTs32	CE3	MCT	CE
MCTs32	CE4	MCT	CE
MCTs32	CE6	MCT	CE
MCTs32	CE7	MCT	CE
MCTs32	CE8	MCT	CE
MCTs32	CE9	MCT	CE
MCTs32	GH1	MCT	GH
MCTs32	GH10	MCT	GH
MCTs32	GH102	MCT	GH
MCTs32	GH105	MCT	GH
MCTs32	GH106	MCT	GH
MCTs32	GH108	MCT	GH
MCTs32	GH109	MCT	GH
MCTs32	GH110	MCT	GH
MCTs32	GH112	MCT	GH
MCTs32	GH115	MCT	GH
MCTs32	GH123	MCT	GH
MCTs32	GH125	MCT	GH
MCTs32	GH127	MCT	GH
MCTs32	GH13	MCT	GH
MCTs32	GH130	MCT	GH
MCTs32	GH133	MCT	GH
MCTs32	GH136	MCT	GH
MCTs32	GH137	MCT	GH
MCTs32	GH140	MCT	GH
MCTs32	GH141	MCT	GH
MCTs32	GH142	MCT	GH
MCTs32	GH143	MCT	GH
MCTs32	GH145	MCT	GH
MCTs32	GH16	MCT	GH
MCTs32	GH18	MCT	GH
MCTs32	GH2	MCT	GH
MCTs32	GH20	MCT	GH
MCTs32	GH23	MCT	GH
MCTs32	GH24	MCT	GH
MCTs32	GH25	MCT	GH
MCTs32	GH26	MCT	GH
MCTs32	GH27	MCT	GH
MCTs32	GH28	MCT	GH
MCTs32	GH29	MCT	GH
MCTs32	GH3	MCT	GH
MCTs32	GH30	MCT	GH
MCTs32	GH31	MCT	GH
MCTs32	GH32	MCT	GH
MCTs32	GH33	MCT	GH
MCTs32	GH35	MCT	GH
MCTs32	GH36	MCT	GH
MCTs32	GH38	MCT	GH
MCTs32	GH4	MCT	GH
MCTs32	GH43	MCT	GH
MCTs32	GH5	MCT	GH
MCTs32	GH50	MCT	GH
MCTs32	GH51	MCT	GH
MCTs32	GH53	MCT	GH
MCTs32	GH57	MCT	GH
MCTs32	GH67	MCT	GH
MCTs32	GH73	MCT	GH
MCTs32	GH76	MCT	GH
MCTs32	GH77	MCT	GH
MCTs32	GH78	MCT	GH
MCTs32	GH8	MCT	GH
MCTs32	GH84	MCT	GH
MCTs32	GH88	MCT	GH
MCTs32	GH89	MCT	GH
MCTs32	GH9	MCT	GH
MCTs32	GH91	MCT	GH
MCTs32	GH92	MCT	GH
MCTs32	GH94	MCT	GH
MCTs32	GH95	MCT	GH
MCTs32	GH97	MCT	GH
MCTs32	GT101	MCT	GT
MCTs32	GT12	MCT	GT
MCTs32	GT14	MCT	GT
MCTs32	GT19	MCT	GT
MCTs32	GT2	MCT	GT
MCTs32	GT21	MCT	GT
MCTs32	GT26	MCT	GT
MCTs32	GT27	MCT	GT
MCTs32	GT28	MCT	GT
MCTs32	GT3	MCT	GT
MCTs32	GT30	MCT	GT
MCTs32	GT32	MCT	GT
MCTs32	GT35	MCT	GT
MCTs32	GT4	MCT	GT
MCTs32	GT5	MCT	GT
MCTs32	GT51	MCT	GT
MCTs32	GT83	MCT	GT
MCTs32	GT9	MCT	GT
MCTs32	GT94	MCT	GT
MCTs32	PL11	MCT	PL
MCTs32	PL12	MCT	PL
MCTs32	PL22	MCT	PL
MCTs32	PL27	MCT	PL
MCTs32	PL8	MCT	PL
MCTs33	CBM11	MCT	CBM
MCTs33	CBM16	MCT	CBM
MCTs33	CBM20	MCT	CBM
MCTs33	CBM22	MCT	CBM
MCTs33	CBM26	MCT	CBM
MCTs33	CBM3	MCT	CBM
MCTs33	CBM30	MCT	CBM
MCTs33	CBM32	MCT	CBM
MCTs33	CBM35	MCT	CBM
MCTs33	CBM37	MCT	CBM
MCTs33	CBM38	MCT	CBM
MCTs33	CBM4	MCT	CBM
MCTs33	CBM40	MCT	CBM
MCTs33	CBM44	MCT	CBM
MCTs33	CBM48	MCT	CBM
MCTs33	CBM5	MCT	CBM
MCTs33	CBM50	MCT	CBM
MCTs33	CBM51	MCT	CBM
MCTs33	CBM57	MCT	CBM
MCTs33	CBM58	MCT	CBM
MCTs33	CBM6	MCT	CBM
MCTs33	CBM61	MCT	CBM
MCTs33	CBM62	MCT	CBM
MCTs33	CBM66	MCT	CBM
MCTs33	CBM67	MCT	CBM
MCTs33	CBM69	MCT	CBM
MCTs33	CBM79	MCT	CBM
MCTs33	CBM9	MCT	CBM
MCTs33	AA6	MCT	AA
MCTs33	CE1	MCT	CE
MCTs33	CE10	MCT	CE
MCTs33	CE11	MCT	CE
MCTs33	CE12	MCT	CE
MCTs33	CE14	MCT	CE
MCTs33	CE15	MCT	CE
MCTs33	CE2	MCT	CE
MCTs33	CE3	MCT	CE
MCTs33	CE4	MCT	CE
MCTs33	CE6	MCT	CE
MCTs33	CE7	MCT	CE
MCTs33	CE8	MCT	CE
MCTs33	CE9	MCT	CE
MCTs33	GH1	MCT	GH
MCTs33	GH10	MCT	GH
MCTs33	GH102	MCT	GH
MCTs33	GH105	MCT	GH
MCTs33	GH106	MCT	GH
MCTs33	GH108	MCT	GH
MCTs33	GH109	MCT	GH
MCTs33	GH110	MCT	GH
MCTs33	GH112	MCT	GH
MCTs33	GH115	MCT	GH
MCTs33	GH116	MCT	GH
MCTs33	GH117	MCT	GH
MCTs33	GH120	MCT	GH
MCTs33	GH123	MCT	GH
MCTs33	GH125	MCT	GH
MCTs33	GH127	MCT	GH
MCTs33	GH13	MCT	GH
MCTs33	GH130	MCT	GH
MCTs33	GH133	MCT	GH
MCTs33	GH136	MCT	GH
MCTs33	GH137	MCT	GH
MCTs33	GH138	MCT	GH
MCTs33	GH139	MCT	GH
MCTs33	GH140	MCT	GH
MCTs33	GH141	MCT	GH
MCTs33	GH142	MCT	GH
MCTs33	GH143	MCT	GH
MCTs33	GH144	MCT	GH
MCTs33	GH145	MCT	GH
MCTs33	GH15	MCT	GH
MCTs33	GH16	MCT	GH
MCTs33	GH18	MCT	GH
MCTs33	GH2	MCT	GH
MCTs33	GH20	MCT	GH
MCTs33	GH23	MCT	GH
MCTs33	GH24	MCT	GH
MCTs33	GH25	MCT	GH
MCTs33	GH26	MCT	GH
MCTs33	GH27	MCT	GH
MCTs33	GH28	MCT	GH
MCTs33	GH29	MCT	GH
MCTs33	GH3	MCT	GH
MCTs33	GH30	MCT	GH
MCTs33	GH31	MCT	GH
MCTs33	GH32	MCT	GH
MCTs33	GH33	MCT	GH
MCTs33	GH35	MCT	GH
MCTs33	GH36	MCT	GH
MCTs33	GH37	MCT	GH
MCTs33	GH38	MCT	GH
MCTs33	GH42	MCT	GH
MCTs33	GH43	MCT	GH
MCTs33	GH5	MCT	GH
MCTs33	GH50	MCT	GH
MCTs33	GH51	MCT	GH
MCTs33	GH53	MCT	GH
MCTs33	GH55	MCT	GH
MCTs33	GH57	MCT	GH
MCTs33	GH63	MCT	GH
MCTs33	GH65	MCT	GH
MCTs33	GH66	MCT	GH
MCTs33	GH67	MCT	GH
MCTs33	GH73	MCT	GH
MCTs33	GH74	MCT	GH
MCTs33	GH76	MCT	GH
MCTs33	GH77	MCT	GH
MCTs33	GH78	MCT	GH
MCTs33	GH8	MCT	GH
MCTs33	GH84	MCT	GH
MCTs33	GH88	MCT	GH
MCTs33	GH89	MCT	GH
MCTs33	GH9	MCT	GH
MCTs33	GH91	MCT	GH
MCTs33	GH92	MCT	GH
MCTs33	GH93	MCT	GH
MCTs33	GH94	MCT	GH
MCTs33	GH95	MCT	GH
MCTs33	GH97	MCT	GH
MCTs33	GH98	MCT	GH
MCTs33	GT101	MCT	GT
MCTs33	GT11	MCT	GT
MCTs33	GT12	MCT	GT
MCTs33	GT14	MCT	GT
MCTs33	GT19	MCT	GT
MCTs33	GT2	MCT	GT
MCTs33	GT20	MCT	GT
MCTs33	GT21	MCT	GT
MCTs33	GT23	MCT	GT
MCTs33	GT26	MCT	GT
MCTs33	GT27	MCT	GT
MCTs33	GT28	MCT	GT
MCTs33	GT3	MCT	GT
MCTs33	GT30	MCT	GT
MCTs33	GT32	MCT	GT
MCTs33	GT35	MCT	GT
MCTs33	GT4	MCT	GT
MCTs33	GT5	MCT	GT
MCTs33	GT51	MCT	GT
MCTs33	GT8	MCT	GT
MCTs33	GT83	MCT	GT
MCTs33	GT87	MCT	GT
MCTs33	GT9	MCT	GT
MCTs33	GT90	MCT	GT
MCTs33	PL1	MCT	PL
MCTs33	PL10	MCT	PL
MCTs33	PL11	MCT	PL
MCTs33	PL12	MCT	PL
MCTs33	PL13	MCT	PL
MCTs33	PL15	MCT	PL
MCTs33	PL17	MCT	PL
MCTs33	PL21	MCT	PL
MCTs33	PL22	MCT	PL
MCTs33	PL26	MCT	PL
MCTs33	PL5	MCT	PL
MCTs33	PL6	MCT	PL
MCTs33	PL8	MCT	PL
MCTs33	PL9	MCT	PL
MCTs34	CBM13	MCT	CBM
MCTs34	CBM16	MCT	CBM
MCTs34	CBM2	MCT	CBM
MCTs34	CBM20	MCT	CBM
MCTs34	CBM22	MCT	CBM
MCTs34	CBM30	MCT	CBM
MCTs34	CBM32	MCT	CBM
MCTs34	CBM35	MCT	CBM
MCTs34	CBM37	MCT	CBM
MCTs34	CBM4	MCT	CBM
MCTs34	CBM44	MCT	CBM
MCTs34	CBM47	MCT	CBM
MCTs34	CBM48	MCT	CBM
MCTs34	CBM50	MCT	CBM
MCTs34	CBM51	MCT	CBM
MCTs34	CBM56	MCT	CBM
MCTs34	CBM57	MCT	CBM
MCTs34	CBM6	MCT	CBM
MCTs34	CBM65	MCT	CBM
MCTs34	CBM66	MCT	CBM
MCTs34	CBM67	MCT	CBM
MCTs34	CBM9	MCT	CBM
MCTs34	AA6	MCT	AA
MCTs34	CE1	MCT	CE
MCTs34	CE10	MCT	CE
MCTs34	CE11	MCT	CE
MCTs34	CE12	MCT	CE
MCTs34	CE14	MCT	CE
MCTs34	CE15	MCT	CE
MCTs34	CE2	MCT	CE
MCTs34	CE3	MCT	CE
MCTs34	CE4	MCT	CE
MCTs34	CE6	MCT	CE
MCTs34	CE7	MCT	CE
MCTs34	CE8	MCT	CE
MCTs34	CE9	MCT	CE
MCTs34	GH1	MCT	GH
MCTs34	GH10	MCT	GH
MCTs34	GH105	MCT	GH
MCTs34	GH106	MCT	GH
MCTs34	GH109	MCT	GH
MCTs34	GH110	MCT	GH
MCTs34	GH112	MCT	GH
MCTs34	GH115	MCT	GH
MCTs34	GH116	MCT	GH
MCTs34	GH120	MCT	GH
MCTs34	GH123	MCT	GH
MCTs34	GH125	MCT	GH
MCTs34	GH127	MCT	GH
MCTs34	GH129	MCT	GH
MCTs34	GH13	MCT	GH
MCTs34	GH130	MCT	GH
MCTs34	GH133	MCT	GH
MCTs34	GH137	MCT	GH
MCTs34	GH139	MCT	GH
MCTs34	GH141	MCT	GH
MCTs34	GH144	MCT	GH
MCTs34	GH145	MCT	GH
MCTs34	GH16	MCT	GH
MCTs34	GH18	MCT	GH
MCTs34	GH2	MCT	GH
MCTs34	GH20	MCT	GH
MCTs34	GH23	MCT	GH
MCTs34	GH24	MCT	GH
MCTs34	GH25	MCT	GH
MCTs34	GH26	MCT	GH
MCTs34	GH27	MCT	GH
MCTs34	GH28	MCT	GH
MCTs34	GH29	MCT	GH
MCTs34	GH3	MCT	GH
MCTs34	GH30	MCT	GH
MCTs34	GH31	MCT	GH
MCTs34	GH32	MCT	GH
MCTs34	GH33	MCT	GH
MCTs34	GH35	MCT	GH
MCTs34	GH36	MCT	GH
MCTs34	GH37	MCT	GH
MCTs34	GH38	MCT	GH
MCTs34	GH4	MCT	GH
MCTs34	GH42	MCT	GH
MCTs34	GH43	MCT	GH
MCTs34	GH5	MCT	GH
MCTs34	GH51	MCT	GH
MCTs34	GH53	MCT	GH
MCTs34	GH57	MCT	GH
MCTs34	GH65	MCT	GH
MCTs34	GH66	MCT	GH
MCTs34	GH67	MCT	GH
MCTs34	GH73	MCT	GH
MCTs34	GH76	MCT	GH
MCTs34	GH77	MCT	GH
MCTs34	GH78	MCT	GH
MCTs34	GH84	MCT	GH
MCTs34	GH88	MCT	GH
MCTs34	GH89	MCT	GH
MCTs34	GH9	MCT	GH
MCTs34	GH91	MCT	GH
MCTs34	GH92	MCT	GH
MCTs34	GH94	MCT	GH
MCTs34	GH95	MCT	GH
MCTs34	GH97	MCT	GH
MCTs34	GT1	MCT	GT
MCTs34	GT11	MCT	GT
MCTs34	GT14	MCT	GT
MCTs34	GT19	MCT	GT
MCTs34	GT2	MCT	GT
MCTs34	GT23	MCT	GT
MCTs34	GT26	MCT	GT
MCTs34	GT27	MCT	GT
MCTs34	GT28	MCT	GT
MCTs34	GT3	MCT	GT
MCTs34	GT30	MCT	GT
MCTs34	GT31	MCT	GT
MCTs34	GT35	MCT	GT
MCTs34	GT39	MCT	GT
MCTs34	GT4	MCT	GT
MCTs34	GT5	MCT	GT
MCTs34	GT51	MCT	GT
MCTs34	GT8	MCT	GT
MCTs34	GT83	MCT	GT
MCTs34	GT87	MCT	GT
MCTs34	GT9	MCT	GT
MCTs34	GT90	MCT	GT
MCTs34	GT94	MCT	GT
MCTs34	PL1	MCT	PL
MCTs34	PL10	MCT	PL
MCTs34	PL11	MCT	PL
MCTs34	PL12	MCT	PL
MCTs34	PL13	MCT	PL
MCTs34	PL15	MCT	PL
MCTs34	PL22	MCT	PL
MCTs34	PL8	MCT	PL
MCTs34	PL9	MCT	PL
MCTs35	CBM12	MCT	CBM
MCTs35	CBM13	MCT	CBM
MCTs35	CBM16	MCT	CBM
MCTs35	CBM20	MCT	CBM
MCTs35	CBM22	MCT	CBM
MCTs35	CBM25	MCT	CBM
MCTs35	CBM26	MCT	CBM
MCTs35	CBM32	MCT	CBM
MCTs35	CBM34	MCT	CBM
MCTs35	CBM35	MCT	CBM
MCTs35	CBM37	MCT	CBM
MCTs35	CBM4	MCT	CBM
MCTs35	CBM41	MCT	CBM
MCTs35	CBM44	MCT	CBM
MCTs35	CBM46	MCT	CBM
MCTs35	CBM48	MCT	CBM
MCTs35	CBM50	MCT	CBM
MCTs35	CBM58	MCT	CBM
MCTs35	CBM6	MCT	CBM
MCTs35	CBM62	MCT	CBM
MCTs35	CBM66	MCT	CBM
MCTs35	CBM67	MCT	CBM
MCTs35	CBM9	MCT	CBM
MCTs35	AA6	MCT	AA
MCTs35	CE1	MCT	CE
MCTs35	CE10	MCT	CE
MCTs35	CE11	MCT	CE
MCTs35	CE12	MCT	CE
MCTs35	CE14	MCT	CE
MCTs35	CE2	MCT	CE
MCTs35	CE3	MCT	CE
MCTs35	CE4	MCT	CE
MCTs35	CE6	MCT	CE
MCTs35	CE7	MCT	CE
MCTs35	CE8	MCT	CE
MCTs35	CE9	MCT	CE
MCTs35	GH1	MCT	GH
MCTs35	GH10	MCT	GH
MCTs35	GH105	MCT	GH
MCTs35	GH106	MCT	GH
MCTs35	GH109	MCT	GH
MCTs35	GH112	MCT	GH
MCTs35	GH115	MCT	GH
MCTs35	GH120	MCT	GH
MCTs35	GH123	MCT	GH
MCTs35	GH125	MCT	GH
MCTs35	GH127	MCT	GH
MCTs35	GH128	MCT	GH
MCTs35	GH129	MCT	GH
MCTs35	GH13	MCT	GH
MCTs35	GH130	MCT	GH
MCTs35	GH133	MCT	GH
MCTs35	GH16	MCT	GH
MCTs35	GH18	MCT	GH
MCTs35	GH19	MCT	GH
MCTs35	GH2	MCT	GH
MCTs35	GH20	MCT	GH
MCTs35	GH23	MCT	GH
MCTs35	GH24	MCT	GH
MCTs35	GH25	MCT	GH
MCTs35	GH26	MCT	GH
MCTs35	GH27	MCT	GH
MCTs35	GH28	MCT	GH
MCTs35	GH29	MCT	GH
MCTs35	GH3	MCT	GH
MCTs35	GH30	MCT	GH
MCTs35	GH31	MCT	GH
MCTs35	GH32	MCT	GH
MCTs35	GH33	MCT	GH
MCTs35	GH35	MCT	GH
MCTs35	GH36	MCT	GH
MCTs35	GH38	MCT	GH
MCTs35	GH42	MCT	GH
MCTs35	GH43	MCT	GH
MCTs35	GH5	MCT	GH
MCTs35	GH50	MCT	GH
MCTs35	GH51	MCT	GH
MCTs35	GH53	MCT	GH
MCTs35	GH57	MCT	GH
MCTs35	GH67	MCT	GH
MCTs35	GH73	MCT	GH
MCTs35	GH77	MCT	GH
MCTs35	GH78	MCT	GH
MCTs35	GH8	MCT	GH
MCTs35	GH84	MCT	GH
MCTs35	GH88	MCT	GH
MCTs35	GH89	MCT	GH
MCTs35	GH9	MCT	GH
MCTs35	GH92	MCT	GH
MCTs35	GH93	MCT	GH
MCTs35	GH94	MCT	GH
MCTs35	GH95	MCT	GH
MCTs35	GH97	MCT	GH
MCTs35	GH98	MCT	GH
MCTs35	GH99	MCT	GH
MCTs35	GT1	MCT	GT
MCTs35	GT19	MCT	GT
MCTs35	GT2	MCT	GT
MCTs35	GT21	MCT	GT
MCTs35	GT26	MCT	GT
MCTs35	GT27	MCT	GT
MCTs35	GT28	MCT	GT
MCTs35	GT3	MCT	GT
MCTs35	GT30	MCT	GT
MCTs35	GT35	MCT	GT
MCTs35	GT4	MCT	GT
MCTs35	GT5	MCT	GT
MCTs35	GT51	MCT	GT
MCTs35	GT8	MCT	GT
MCTs35	GT83	MCT	GT
MCTs35	GT9	MCT	GT
MCTs35	GT90	MCT	GT
MCTs35	PL1	MCT	PL
MCTs35	PL11	MCT	PL
MCTs35	PL12	MCT	PL
MCTs35	PL22	MCT	PL
MCTs35	PL8	MCT	PL
MCTs35	PL9	MCT	PL
